row_id,conversation_id,status,pair_id,pair_type_index,pair_type_label,pair_local_index,agent_a_id,agent_a_mbti_profile,agent_a_agreeableness,agent_b_id,agent_b_mbti_profile,agent_b_agreeableness,social_goal_category,difficulty,scenario_text,base_shared_goal,shared_goal,agent1_role,agent2_role,first_agent_goal,second_agent_goal,model_name,scenario_idx
99,0.25-0.75_pair17_conv3,started,17,2,0.25-0.75,1,604,Captain Jack Sparrow,0.25,17696,Tori Vega,0.75,Conflict Resolution,Easy,"{'scenario_context': ""[Agent 1] and [Agent 2] are roommates who have recently moved in together. They are discussing household chores, as [Agent 1] feels overwhelmed by [Agent 2]'s tendency to leave dishes unwashed and shared spaces messy. [Agent 1] wants to assert their need for a cleaner living environment to avoid emotional discomfort, while [Agent 2] seeks reassurance that their efforts are acknowledged and that the tension won't escalate. Both aim to resolve the conflict amicably to maintain a peaceful living situation."", 'explanation': ""The scenario is set in a common interpersonal conflict (household chores) where both agents have complementary but potentially conflicting goals. [Agent 1] prioritizes boundary-setting to avoid emotional strain, while [Agent 2] seeks validation to reduce anxiety. The shared goal of 'protecting well-being' is achievable through cooperative conflict resolution, aligning with the 'Easy' difficulty level.""}","{'Abbreviation': 'Well-being', 'Full label': '""Protecting my well-being, avoiding pain""'}","""Protecting my well-being, avoiding pain""",Assertive Defender,Reassurance Seeker,Assert personal boundaries to prevent emotional discomfort,Seek validation to alleviate anxiety about the situation,deepseek,81
100,0.25-0.75_pair17_conv4,started,17,2,0.25-0.75,1,604,Captain Jack Sparrow,0.25,17696,Tori Vega,0.75,Conflict Resolution,Hard,"{'scenario_context': 'Minutes after a costly service outage, [Agent 1] (Reflective Listener) and [Agent 2] (Clarifying Questioner) are in a brief, high-stakes prep before presenting a joint root-cause account to leadership. The shared ground rule from a just-ended facilitation is “being reflective, not impulsive.” They hold conflicting interpretations: [Agent 1] sees ambiguous rollback protocols and under-resourcing as central; [Agent 2] views a last-minute deployment change as the key failure. A tense Slack exchange earlier included accusatory phrasing both found unfair. Leadership expects a unified framing in 15 minutes, and performance reviews and team budgets may be influenced by what they say. The situation pressures them toward defensiveness, yet their roles require [Agent 1] to neutrally summarize [Agent 2]’s points before giving their own view, and [Agent 2] to ask open-ended clarification questions before voicing disagreement.', 'explanation': 'This is hard due to time pressure, reputational risk, and a recent hostile exchange that primes dispositional blame. The shared goal (being reflective, not impulsive) directly counters the pull toward reactive defensiveness. [Agent 1] must inhibit rebuttal impulses to accurately summarize; [Agent 2] must delay disagreement to explore the other’s reasoning. The setup foregrounds attribution dynamics (actor–observer bias, confirmation bias) and requires deliberate, structured listening and questioning to reframe from personal blame to systemic factors.'}","{'Abbreviation': 'Being reflective', 'Full label': '""Being reflective, not impulsive""'}","""Being reflective, not impulsive""",Reflective Listener,Clarifying Questioner,Demonstrate reflective listening by neutrally summarizing the other’s points before presenting their own view.,Show thoughtful restraint by asking open-ended clarification questions to explore the other’s reasoning before voicing disagreement.,openai,210
101,0.25-0.75_pair17_conv5,started,17,2,0.25-0.75,1,604,Captain Jack Sparrow,0.25,17696,Tori Vega,0.75,Conflict Resolution,Hard,"{'scenario_context': ""Immediately following a heated dispute regarding a breach of trust, [Agent 1] and [Agent 2] are seated in their shared living space in a heavy silence. [Agent 1], feeling dangerously exposed, has physically turned away and shut down emotionally, adopting a facade of cold indifference to insulate themselves from further pain. [Agent 2], interpreting this silence as a prelude to abandonment, is in a state of acute distress and urgently creates proximity to demand verbal validation of their bond. The atmosphere is volatile, as they must navigate the resolution of the argument while their coping mechanisms—withdrawal versus pursuit—are actively triggering one another's deepest insecurities."", 'explanation': ""The scenario is classified as 'Hard' because the agents' immediate needs are mutually exclusive: [Agent 1] needs distance to feel safe, while [Agent 2] needs closeness to feel safe. This interaction loop creates a high-tension environment where the shared goal of preserving well-being is hindered by the fact that one agent's soothing behavior is the other agent's source of threat.""}","{'Abbreviation': 'Well-being', 'Full label': '""Protecting my well-being, avoiding pain""'}","""Protecting my well-being, avoiding pain""",Defensive Withdrawer,Anxious Conciliator,Assert emotional distance to minimize perceived vulnerability.,Elicit empathetic reassurance to reduce relational anxiety.,gemini,228
102,0.25-0.75_pair17_conv6,started,17,2,0.25-0.75,1,604,Captain Jack Sparrow,0.25,17696,Tori Vega,0.75,Conflict Resolution,Hard,"{'scenario_context': 'In a tense team meeting at work, [Agent 1] has just presented a controversial proposal that has drawn sharp criticism from several colleagues. [Agent 2], who is also part of the team, notices the escalating tension and attempts to mediate. The shared goal is to defend against the criticisms while maintaining professionalism, but [Agent 1] is determined to assert their perspective firmly, while [Agent 2] aims to de-escalate the conflict by acknowledging the criticism and seeking common ground.', 'explanation': ""The scenario is designed to create a high-tension interpersonal situation where the shared goal of defending against criticism is complicated by conflicting individual goals—assertion versus de-escalation. The workplace setting adds realism and stakes, while the roles of 'Assertive Defender' and 'Mediating Listener' naturally create psychological friction. The difficulty is 'Hard' because the agents' approaches (assertion vs. mediation) are inherently at odds, making conflict resolution challenging.""}","{'Abbreviation': 'Defense vs. criticism', 'Full label': '""Defending myself against others’ criticisms or attacks""'}","""Defending myself against others’ criticisms or attacks""",Assertive Defender,Mediating Listener,"To assert my perspective firmly while defending against criticism, demonstrating confidence in my stance.",To de-escalate the conflict by acknowledging the criticism while seeking common ground.,deepseek,205
103,0.25-0.75_pair18_conv1,started,18,2,0.25-0.75,2,678,Mike Ehrmantraut,0.25,8798,Karen Smith,0.75,Conflict Resolution,Easy,"{'scenario_context': '[Agent 1], the accused project lead, and [Agent 2], a criticized team member, meet for a brief prep before a cross-team review call. A senior stakeholder’s public message framed recent delays as evidence of poor leadership and a careless team. Both agents anticipate similar broad criticisms on the call and need to present a unified, non-defensive response. Their shared goal is to defend themselves against unfair attacks without escalating conflict. [Agent 1] plans to keep a calm, explanatory tone that attributes missed milestones to situational factors (late vendor approvals, shifting scope, and a hiring freeze), emphasizing process constraints over personal flaws. [Agent 2] aims to set respectful boundaries by flagging unfair generalizations and redirecting discussion to specific, verifiable issues (ticket numbers, timelines, and data). They agree to structure their response: acknowledge impact, replace global blame with concrete context and evidence, and request that feedback stay specific and respectful so they can address it efficiently.', 'explanation': 'The setup aligns both agents around a cooperative defense against public, dispositional criticism. Dispositionally, [Agent 1] is self-regulated and attributionally focused on situational explanations; [Agent 2] is assertive about fairness and specificity. Situational factors—scope changes, resource constraints, and vague public blame—create pressure for dispositional attributions (""poor leadership,"" ""careless team""). Their strategies complement each other: [Agent 1] reframes causes as contextual; [Agent 2] enforces norms and pushes critics toward concrete evidence. Because they share a unified plan and face an external source of criticism, the interaction between them is low-tension and straightforward (Easy difficulty).'}","{'Abbreviation': 'Defense vs. criticism', 'Full label': '""Defending myself against others’ criticisms or attacks""'}","""Defending myself against others’ criticisms or attacks""",Accused project lead,Criticized team member,"Maintain a calm, explanatory tone that reframes criticisms as shaped by situational constraints, offering context that shifts attention away from personal flaws.","Assert respectful boundaries by calling out unfair generalizations and redirecting attacks toward specific, verifiable points.",openai,46
104,0.25-0.75_pair18_conv2,started,18,2,0.25-0.75,2,678,Mike Ehrmantraut,0.25,8798,Karen Smith,0.75,Conflict Resolution,Easy,"{'scenario_context': '[Agent 1] and [Agent 2] are teammates working on a group project with a tight deadline. The project has encountered unexpected setbacks, putting them at risk of missing the submission deadline. Both agents are in a meeting room, reviewing the progress and discussing how to proceed. [Agent 1], the Defensive Strategist, is keen to avoid blame for the delays and emphasizes external issues like unclear instructions and lack of resources. [Agent 2], the Anxious Collaborator, is worried about their own performance and seeks reassurance from [Agent 1] that the setbacks aren’t entirely their fault.', 'explanation': 'The scenario sets up a realistic workplace conflict where both agents share the goal of avoiding failure (missing the deadline) but have distinct personal motivations—[Agent 1] seeks to deflect blame, while [Agent 2] seeks reassurance. The context is simple and cooperative (Easy difficulty) as the agents are aligned in wanting to resolve the issue, though their individual goals introduce mild tension.'}","{'Abbreviation': 'Avoiding failure', 'Full label': '""Avoiding failure""'}","""Avoiding failure""",Defensive Strategist,Anxious Collaborator,Minimize blame by redirecting responsibility to external factors.,Seek reassurance from the other agent to alleviate self-doubt.,deepseek,53
105,0.25-0.75_pair18_conv3,started,18,2,0.25-0.75,2,678,Mike Ehrmantraut,0.25,8798,Karen Smith,0.75,Conflict Resolution,Easy,"{'scenario_context': ""[Agent 1] and [Agent 2] are roommates who have recently moved in together. They are discussing household chores, as [Agent 1] feels overwhelmed by [Agent 2]'s tendency to leave dishes unwashed and shared spaces messy. [Agent 1] wants to assert their need for a cleaner living environment to avoid emotional discomfort, while [Agent 2] seeks reassurance that their efforts are acknowledged and that the tension won't escalate. Both aim to resolve the conflict amicably to maintain a peaceful living situation."", 'explanation': ""The scenario is set in a common interpersonal conflict (household chores) where both agents have complementary but potentially conflicting goals. [Agent 1] prioritizes boundary-setting to avoid emotional strain, while [Agent 2] seeks validation to reduce anxiety. The shared goal of 'protecting well-being' is achievable through cooperative conflict resolution, aligning with the 'Easy' difficulty level.""}","{'Abbreviation': 'Well-being', 'Full label': '""Protecting my well-being, avoiding pain""'}","""Protecting my well-being, avoiding pain""",Assertive Defender,Reassurance Seeker,Assert personal boundaries to prevent emotional discomfort,Seek validation to alleviate anxiety about the situation,deepseek,81
106,0.25-0.75_pair18_conv4,started,18,2,0.25-0.75,2,678,Mike Ehrmantraut,0.25,8798,Karen Smith,0.75,Conflict Resolution,Hard,"{'scenario_context': 'Minutes after a costly service outage, [Agent 1] (Reflective Listener) and [Agent 2] (Clarifying Questioner) are in a brief, high-stakes prep before presenting a joint root-cause account to leadership. The shared ground rule from a just-ended facilitation is “being reflective, not impulsive.” They hold conflicting interpretations: [Agent 1] sees ambiguous rollback protocols and under-resourcing as central; [Agent 2] views a last-minute deployment change as the key failure. A tense Slack exchange earlier included accusatory phrasing both found unfair. Leadership expects a unified framing in 15 minutes, and performance reviews and team budgets may be influenced by what they say. The situation pressures them toward defensiveness, yet their roles require [Agent 1] to neutrally summarize [Agent 2]’s points before giving their own view, and [Agent 2] to ask open-ended clarification questions before voicing disagreement.', 'explanation': 'This is hard due to time pressure, reputational risk, and a recent hostile exchange that primes dispositional blame. The shared goal (being reflective, not impulsive) directly counters the pull toward reactive defensiveness. [Agent 1] must inhibit rebuttal impulses to accurately summarize; [Agent 2] must delay disagreement to explore the other’s reasoning. The setup foregrounds attribution dynamics (actor–observer bias, confirmation bias) and requires deliberate, structured listening and questioning to reframe from personal blame to systemic factors.'}","{'Abbreviation': 'Being reflective', 'Full label': '""Being reflective, not impulsive""'}","""Being reflective, not impulsive""",Reflective Listener,Clarifying Questioner,Demonstrate reflective listening by neutrally summarizing the other’s points before presenting their own view.,Show thoughtful restraint by asking open-ended clarification questions to explore the other’s reasoning before voicing disagreement.,openai,210
107,0.25-0.75_pair18_conv5,started,18,2,0.25-0.75,2,678,Mike Ehrmantraut,0.25,8798,Karen Smith,0.75,Conflict Resolution,Hard,"{'scenario_context': ""Immediately following a heated dispute regarding a breach of trust, [Agent 1] and [Agent 2] are seated in their shared living space in a heavy silence. [Agent 1], feeling dangerously exposed, has physically turned away and shut down emotionally, adopting a facade of cold indifference to insulate themselves from further pain. [Agent 2], interpreting this silence as a prelude to abandonment, is in a state of acute distress and urgently creates proximity to demand verbal validation of their bond. The atmosphere is volatile, as they must navigate the resolution of the argument while their coping mechanisms—withdrawal versus pursuit—are actively triggering one another's deepest insecurities."", 'explanation': ""The scenario is classified as 'Hard' because the agents' immediate needs are mutually exclusive: [Agent 1] needs distance to feel safe, while [Agent 2] needs closeness to feel safe. This interaction loop creates a high-tension environment where the shared goal of preserving well-being is hindered by the fact that one agent's soothing behavior is the other agent's source of threat.""}","{'Abbreviation': 'Well-being', 'Full label': '""Protecting my well-being, avoiding pain""'}","""Protecting my well-being, avoiding pain""",Defensive Withdrawer,Anxious Conciliator,Assert emotional distance to minimize perceived vulnerability.,Elicit empathetic reassurance to reduce relational anxiety.,gemini,228
108,0.25-0.75_pair18_conv6,started,18,2,0.25-0.75,2,678,Mike Ehrmantraut,0.25,8798,Karen Smith,0.75,Conflict Resolution,Hard,"{'scenario_context': 'In a tense team meeting at work, [Agent 1] has just presented a controversial proposal that has drawn sharp criticism from several colleagues. [Agent 2], who is also part of the team, notices the escalating tension and attempts to mediate. The shared goal is to defend against the criticisms while maintaining professionalism, but [Agent 1] is determined to assert their perspective firmly, while [Agent 2] aims to de-escalate the conflict by acknowledging the criticism and seeking common ground.', 'explanation': ""The scenario is designed to create a high-tension interpersonal situation where the shared goal of defending against criticism is complicated by conflicting individual goals—assertion versus de-escalation. The workplace setting adds realism and stakes, while the roles of 'Assertive Defender' and 'Mediating Listener' naturally create psychological friction. The difficulty is 'Hard' because the agents' approaches (assertion vs. mediation) are inherently at odds, making conflict resolution challenging.""}","{'Abbreviation': 'Defense vs. criticism', 'Full label': '""Defending myself against others’ criticisms or attacks""'}","""Defending myself against others’ criticisms or attacks""",Assertive Defender,Mediating Listener,"To assert my perspective firmly while defending against criticism, demonstrating confidence in my stance.",To de-escalate the conflict by acknowledging the criticism while seeking common ground.,deepseek,205
109,0.25-0.75_pair19_conv1,started,19,2,0.25-0.75,3,678,Mike Ehrmantraut,0.25,18714,Anne Shirley-Cuthbert,0.75,Conflict Resolution,Easy,"{'scenario_context': '[Agent 1], the accused project lead, and [Agent 2], a criticized team member, meet for a brief prep before a cross-team review call. A senior stakeholder’s public message framed recent delays as evidence of poor leadership and a careless team. Both agents anticipate similar broad criticisms on the call and need to present a unified, non-defensive response. Their shared goal is to defend themselves against unfair attacks without escalating conflict. [Agent 1] plans to keep a calm, explanatory tone that attributes missed milestones to situational factors (late vendor approvals, shifting scope, and a hiring freeze), emphasizing process constraints over personal flaws. [Agent 2] aims to set respectful boundaries by flagging unfair generalizations and redirecting discussion to specific, verifiable issues (ticket numbers, timelines, and data). They agree to structure their response: acknowledge impact, replace global blame with concrete context and evidence, and request that feedback stay specific and respectful so they can address it efficiently.', 'explanation': 'The setup aligns both agents around a cooperative defense against public, dispositional criticism. Dispositionally, [Agent 1] is self-regulated and attributionally focused on situational explanations; [Agent 2] is assertive about fairness and specificity. Situational factors—scope changes, resource constraints, and vague public blame—create pressure for dispositional attributions (""poor leadership,"" ""careless team""). Their strategies complement each other: [Agent 1] reframes causes as contextual; [Agent 2] enforces norms and pushes critics toward concrete evidence. Because they share a unified plan and face an external source of criticism, the interaction between them is low-tension and straightforward (Easy difficulty).'}","{'Abbreviation': 'Defense vs. criticism', 'Full label': '""Defending myself against others’ criticisms or attacks""'}","""Defending myself against others’ criticisms or attacks""",Accused project lead,Criticized team member,"Maintain a calm, explanatory tone that reframes criticisms as shaped by situational constraints, offering context that shifts attention away from personal flaws.","Assert respectful boundaries by calling out unfair generalizations and redirecting attacks toward specific, verifiable points.",openai,46
110,0.25-0.75_pair19_conv2,started,19,2,0.25-0.75,3,678,Mike Ehrmantraut,0.25,18714,Anne Shirley-Cuthbert,0.75,Conflict Resolution,Easy,"{'scenario_context': '[Agent 1] and [Agent 2] are teammates working on a group project with a tight deadline. The project has encountered unexpected setbacks, putting them at risk of missing the submission deadline. Both agents are in a meeting room, reviewing the progress and discussing how to proceed. [Agent 1], the Defensive Strategist, is keen to avoid blame for the delays and emphasizes external issues like unclear instructions and lack of resources. [Agent 2], the Anxious Collaborator, is worried about their own performance and seeks reassurance from [Agent 1] that the setbacks aren’t entirely their fault.', 'explanation': 'The scenario sets up a realistic workplace conflict where both agents share the goal of avoiding failure (missing the deadline) but have distinct personal motivations—[Agent 1] seeks to deflect blame, while [Agent 2] seeks reassurance. The context is simple and cooperative (Easy difficulty) as the agents are aligned in wanting to resolve the issue, though their individual goals introduce mild tension.'}","{'Abbreviation': 'Avoiding failure', 'Full label': '""Avoiding failure""'}","""Avoiding failure""",Defensive Strategist,Anxious Collaborator,Minimize blame by redirecting responsibility to external factors.,Seek reassurance from the other agent to alleviate self-doubt.,deepseek,53
111,0.25-0.75_pair19_conv3,started,19,2,0.25-0.75,3,678,Mike Ehrmantraut,0.25,18714,Anne Shirley-Cuthbert,0.75,Conflict Resolution,Easy,"{'scenario_context': ""[Agent 1] and [Agent 2] are roommates who have recently moved in together. They are discussing household chores, as [Agent 1] feels overwhelmed by [Agent 2]'s tendency to leave dishes unwashed and shared spaces messy. [Agent 1] wants to assert their need for a cleaner living environment to avoid emotional discomfort, while [Agent 2] seeks reassurance that their efforts are acknowledged and that the tension won't escalate. Both aim to resolve the conflict amicably to maintain a peaceful living situation."", 'explanation': ""The scenario is set in a common interpersonal conflict (household chores) where both agents have complementary but potentially conflicting goals. [Agent 1] prioritizes boundary-setting to avoid emotional strain, while [Agent 2] seeks validation to reduce anxiety. The shared goal of 'protecting well-being' is achievable through cooperative conflict resolution, aligning with the 'Easy' difficulty level.""}","{'Abbreviation': 'Well-being', 'Full label': '""Protecting my well-being, avoiding pain""'}","""Protecting my well-being, avoiding pain""",Assertive Defender,Reassurance Seeker,Assert personal boundaries to prevent emotional discomfort,Seek validation to alleviate anxiety about the situation,deepseek,81
112,0.25-0.75_pair19_conv4,started,19,2,0.25-0.75,3,678,Mike Ehrmantraut,0.25,18714,Anne Shirley-Cuthbert,0.75,Conflict Resolution,Hard,"{'scenario_context': 'Minutes after a costly service outage, [Agent 1] (Reflective Listener) and [Agent 2] (Clarifying Questioner) are in a brief, high-stakes prep before presenting a joint root-cause account to leadership. The shared ground rule from a just-ended facilitation is “being reflective, not impulsive.” They hold conflicting interpretations: [Agent 1] sees ambiguous rollback protocols and under-resourcing as central; [Agent 2] views a last-minute deployment change as the key failure. A tense Slack exchange earlier included accusatory phrasing both found unfair. Leadership expects a unified framing in 15 minutes, and performance reviews and team budgets may be influenced by what they say. The situation pressures them toward defensiveness, yet their roles require [Agent 1] to neutrally summarize [Agent 2]’s points before giving their own view, and [Agent 2] to ask open-ended clarification questions before voicing disagreement.', 'explanation': 'This is hard due to time pressure, reputational risk, and a recent hostile exchange that primes dispositional blame. The shared goal (being reflective, not impulsive) directly counters the pull toward reactive defensiveness. [Agent 1] must inhibit rebuttal impulses to accurately summarize; [Agent 2] must delay disagreement to explore the other’s reasoning. The setup foregrounds attribution dynamics (actor–observer bias, confirmation bias) and requires deliberate, structured listening and questioning to reframe from personal blame to systemic factors.'}","{'Abbreviation': 'Being reflective', 'Full label': '""Being reflective, not impulsive""'}","""Being reflective, not impulsive""",Reflective Listener,Clarifying Questioner,Demonstrate reflective listening by neutrally summarizing the other’s points before presenting their own view.,Show thoughtful restraint by asking open-ended clarification questions to explore the other’s reasoning before voicing disagreement.,openai,210
113,0.25-0.75_pair19_conv5,started,19,2,0.25-0.75,3,678,Mike Ehrmantraut,0.25,18714,Anne Shirley-Cuthbert,0.75,Conflict Resolution,Hard,"{'scenario_context': ""Immediately following a heated dispute regarding a breach of trust, [Agent 1] and [Agent 2] are seated in their shared living space in a heavy silence. [Agent 1], feeling dangerously exposed, has physically turned away and shut down emotionally, adopting a facade of cold indifference to insulate themselves from further pain. [Agent 2], interpreting this silence as a prelude to abandonment, is in a state of acute distress and urgently creates proximity to demand verbal validation of their bond. The atmosphere is volatile, as they must navigate the resolution of the argument while their coping mechanisms—withdrawal versus pursuit—are actively triggering one another's deepest insecurities."", 'explanation': ""The scenario is classified as 'Hard' because the agents' immediate needs are mutually exclusive: [Agent 1] needs distance to feel safe, while [Agent 2] needs closeness to feel safe. This interaction loop creates a high-tension environment where the shared goal of preserving well-being is hindered by the fact that one agent's soothing behavior is the other agent's source of threat.""}","{'Abbreviation': 'Well-being', 'Full label': '""Protecting my well-being, avoiding pain""'}","""Protecting my well-being, avoiding pain""",Defensive Withdrawer,Anxious Conciliator,Assert emotional distance to minimize perceived vulnerability.,Elicit empathetic reassurance to reduce relational anxiety.,gemini,228
114,0.25-0.75_pair19_conv6,started,19,2,0.25-0.75,3,678,Mike Ehrmantraut,0.25,18714,Anne Shirley-Cuthbert,0.75,Conflict Resolution,Hard,"{'scenario_context': 'In a tense team meeting at work, [Agent 1] has just presented a controversial proposal that has drawn sharp criticism from several colleagues. [Agent 2], who is also part of the team, notices the escalating tension and attempts to mediate. The shared goal is to defend against the criticisms while maintaining professionalism, but [Agent 1] is determined to assert their perspective firmly, while [Agent 2] aims to de-escalate the conflict by acknowledging the criticism and seeking common ground.', 'explanation': ""The scenario is designed to create a high-tension interpersonal situation where the shared goal of defending against criticism is complicated by conflicting individual goals—assertion versus de-escalation. The workplace setting adds realism and stakes, while the roles of 'Assertive Defender' and 'Mediating Listener' naturally create psychological friction. The difficulty is 'Hard' because the agents' approaches (assertion vs. mediation) are inherently at odds, making conflict resolution challenging.""}","{'Abbreviation': 'Defense vs. criticism', 'Full label': '""Defending myself against others’ criticisms or attacks""'}","""Defending myself against others’ criticisms or attacks""",Assertive Defender,Mediating Listener,"To assert my perspective firmly while defending against criticism, demonstrating confidence in my stance.",To de-escalate the conflict by acknowledging the criticism while seeking common ground.,deepseek,205
115,0.25-0.75_pair20_conv1,started,20,2,0.25-0.75,4,3083,Anthony “Tony” Stonem,0.25,18714,Anne Shirley-Cuthbert,0.75,Conflict Resolution,Easy,"{'scenario_context': '[Agent 1], the accused project lead, and [Agent 2], a criticized team member, meet for a brief prep before a cross-team review call. A senior stakeholder’s public message framed recent delays as evidence of poor leadership and a careless team. Both agents anticipate similar broad criticisms on the call and need to present a unified, non-defensive response. Their shared goal is to defend themselves against unfair attacks without escalating conflict. [Agent 1] plans to keep a calm, explanatory tone that attributes missed milestones to situational factors (late vendor approvals, shifting scope, and a hiring freeze), emphasizing process constraints over personal flaws. [Agent 2] aims to set respectful boundaries by flagging unfair generalizations and redirecting discussion to specific, verifiable issues (ticket numbers, timelines, and data). They agree to structure their response: acknowledge impact, replace global blame with concrete context and evidence, and request that feedback stay specific and respectful so they can address it efficiently.', 'explanation': 'The setup aligns both agents around a cooperative defense against public, dispositional criticism. Dispositionally, [Agent 1] is self-regulated and attributionally focused on situational explanations; [Agent 2] is assertive about fairness and specificity. Situational factors—scope changes, resource constraints, and vague public blame—create pressure for dispositional attributions (""poor leadership,"" ""careless team""). Their strategies complement each other: [Agent 1] reframes causes as contextual; [Agent 2] enforces norms and pushes critics toward concrete evidence. Because they share a unified plan and face an external source of criticism, the interaction between them is low-tension and straightforward (Easy difficulty).'}","{'Abbreviation': 'Defense vs. criticism', 'Full label': '""Defending myself against others’ criticisms or attacks""'}","""Defending myself against others’ criticisms or attacks""",Accused project lead,Criticized team member,"Maintain a calm, explanatory tone that reframes criticisms as shaped by situational constraints, offering context that shifts attention away from personal flaws.","Assert respectful boundaries by calling out unfair generalizations and redirecting attacks toward specific, verifiable points.",openai,46
116,0.25-0.75_pair20_conv2,started,20,2,0.25-0.75,4,3083,Anthony “Tony” Stonem,0.25,18714,Anne Shirley-Cuthbert,0.75,Conflict Resolution,Easy,"{'scenario_context': '[Agent 1] and [Agent 2] are teammates working on a group project with a tight deadline. The project has encountered unexpected setbacks, putting them at risk of missing the submission deadline. Both agents are in a meeting room, reviewing the progress and discussing how to proceed. [Agent 1], the Defensive Strategist, is keen to avoid blame for the delays and emphasizes external issues like unclear instructions and lack of resources. [Agent 2], the Anxious Collaborator, is worried about their own performance and seeks reassurance from [Agent 1] that the setbacks aren’t entirely their fault.', 'explanation': 'The scenario sets up a realistic workplace conflict where both agents share the goal of avoiding failure (missing the deadline) but have distinct personal motivations—[Agent 1] seeks to deflect blame, while [Agent 2] seeks reassurance. The context is simple and cooperative (Easy difficulty) as the agents are aligned in wanting to resolve the issue, though their individual goals introduce mild tension.'}","{'Abbreviation': 'Avoiding failure', 'Full label': '""Avoiding failure""'}","""Avoiding failure""",Defensive Strategist,Anxious Collaborator,Minimize blame by redirecting responsibility to external factors.,Seek reassurance from the other agent to alleviate self-doubt.,deepseek,53
117,0.25-0.75_pair20_conv3,started,20,2,0.25-0.75,4,3083,Anthony “Tony” Stonem,0.25,18714,Anne Shirley-Cuthbert,0.75,Conflict Resolution,Easy,"{'scenario_context': ""[Agent 1] and [Agent 2] are roommates who have recently moved in together. They are discussing household chores, as [Agent 1] feels overwhelmed by [Agent 2]'s tendency to leave dishes unwashed and shared spaces messy. [Agent 1] wants to assert their need for a cleaner living environment to avoid emotional discomfort, while [Agent 2] seeks reassurance that their efforts are acknowledged and that the tension won't escalate. Both aim to resolve the conflict amicably to maintain a peaceful living situation."", 'explanation': ""The scenario is set in a common interpersonal conflict (household chores) where both agents have complementary but potentially conflicting goals. [Agent 1] prioritizes boundary-setting to avoid emotional strain, while [Agent 2] seeks validation to reduce anxiety. The shared goal of 'protecting well-being' is achievable through cooperative conflict resolution, aligning with the 'Easy' difficulty level.""}","{'Abbreviation': 'Well-being', 'Full label': '""Protecting my well-being, avoiding pain""'}","""Protecting my well-being, avoiding pain""",Assertive Defender,Reassurance Seeker,Assert personal boundaries to prevent emotional discomfort,Seek validation to alleviate anxiety about the situation,deepseek,81
118,0.25-0.75_pair20_conv4,started,20,2,0.25-0.75,4,3083,Anthony “Tony” Stonem,0.25,18714,Anne Shirley-Cuthbert,0.75,Conflict Resolution,Hard,"{'scenario_context': 'Minutes after a costly service outage, [Agent 1] (Reflective Listener) and [Agent 2] (Clarifying Questioner) are in a brief, high-stakes prep before presenting a joint root-cause account to leadership. The shared ground rule from a just-ended facilitation is “being reflective, not impulsive.” They hold conflicting interpretations: [Agent 1] sees ambiguous rollback protocols and under-resourcing as central; [Agent 2] views a last-minute deployment change as the key failure. A tense Slack exchange earlier included accusatory phrasing both found unfair. Leadership expects a unified framing in 15 minutes, and performance reviews and team budgets may be influenced by what they say. The situation pressures them toward defensiveness, yet their roles require [Agent 1] to neutrally summarize [Agent 2]’s points before giving their own view, and [Agent 2] to ask open-ended clarification questions before voicing disagreement.', 'explanation': 'This is hard due to time pressure, reputational risk, and a recent hostile exchange that primes dispositional blame. The shared goal (being reflective, not impulsive) directly counters the pull toward reactive defensiveness. [Agent 1] must inhibit rebuttal impulses to accurately summarize; [Agent 2] must delay disagreement to explore the other’s reasoning. The setup foregrounds attribution dynamics (actor–observer bias, confirmation bias) and requires deliberate, structured listening and questioning to reframe from personal blame to systemic factors.'}","{'Abbreviation': 'Being reflective', 'Full label': '""Being reflective, not impulsive""'}","""Being reflective, not impulsive""",Reflective Listener,Clarifying Questioner,Demonstrate reflective listening by neutrally summarizing the other’s points before presenting their own view.,Show thoughtful restraint by asking open-ended clarification questions to explore the other’s reasoning before voicing disagreement.,openai,210
119,0.25-0.75_pair20_conv5,started,20,2,0.25-0.75,4,3083,Anthony “Tony” Stonem,0.25,18714,Anne Shirley-Cuthbert,0.75,Conflict Resolution,Hard,"{'scenario_context': ""Immediately following a heated dispute regarding a breach of trust, [Agent 1] and [Agent 2] are seated in their shared living space in a heavy silence. [Agent 1], feeling dangerously exposed, has physically turned away and shut down emotionally, adopting a facade of cold indifference to insulate themselves from further pain. [Agent 2], interpreting this silence as a prelude to abandonment, is in a state of acute distress and urgently creates proximity to demand verbal validation of their bond. The atmosphere is volatile, as they must navigate the resolution of the argument while their coping mechanisms—withdrawal versus pursuit—are actively triggering one another's deepest insecurities."", 'explanation': ""The scenario is classified as 'Hard' because the agents' immediate needs are mutually exclusive: [Agent 1] needs distance to feel safe, while [Agent 2] needs closeness to feel safe. This interaction loop creates a high-tension environment where the shared goal of preserving well-being is hindered by the fact that one agent's soothing behavior is the other agent's source of threat.""}","{'Abbreviation': 'Well-being', 'Full label': '""Protecting my well-being, avoiding pain""'}","""Protecting my well-being, avoiding pain""",Defensive Withdrawer,Anxious Conciliator,Assert emotional distance to minimize perceived vulnerability.,Elicit empathetic reassurance to reduce relational anxiety.,gemini,228
